,date,location,ratio
31318,2021/12/8,North Carolina,0.013121758
31206,2021/12/9,North Carolina,0.007697859
31094,2021/12/10,North Carolina,0.005743982
30982,2021/12/11,North Carolina,0
30870,2021/12/12,North Carolina,0
30758,2021/12/13,North Carolina,0.003872878
30646,2021/12/14,North Carolina,0.011230469
30534,2021/12/15,North Carolina,0.009869298
30422,2021/12/16,North Carolina,0.006954436
30310,2021/12/17,North Carolina,0.005520703
30198,2021/12/18,North Carolina,0
30086,2021/12/19,North Carolina,0
29974,2021/12/20,North Carolina,0.004493943
29862,2021/12/21,North Carolina,0.005517241
29750,2021/12/22,North Carolina,0.009622787
29638,2021/12/23,North Carolina,0
29526,2021/12/24,North Carolina,0
29414,2021/12/25,North Carolina,0
29302,2021/12/26,North Carolina,0
29190,2021/12/27,North Carolina,0
29078,2021/12/28,North Carolina,0.002315601
28966,2021/12/29,North Carolina,0.003406219
28854,2021/12/30,North Carolina,0.003411417
28742,2021/12/31,North Carolina,0.001447566
28630,2022/1/1,North Carolina,0
28518,2022/1/2,North Carolina,0
28406,2022/1/3,North Carolina,0.000656752
28294,2022/1/4,North Carolina,0.003437703
28182,2022/1/5,North Carolina,0.00240976
28070,2022/1/6,North Carolina,0.00186267
27958,2022/1/7,North Carolina,0.001289717
27846,2022/1/8,North Carolina,0
27734,2022/1/9,North Carolina,0
27622,2022/1/10,North Carolina,0.000895668
27510,2022/1/11,North Carolina,0.001191489
27398,2022/1/12,North Carolina,0.002380073
27286,2022/1/13,North Carolina,0.002366381
27174,2022/1/14,North Carolina,0.001543075
27062,2022/1/15,North Carolina,0
26950,2022/1/16,North Carolina,0
26838,2022/1/17,North Carolina,0
26726,2022/1/18,North Carolina,0.000799571
26614,2022/1/19,North Carolina,0.00195162
26502,2022/1/20,North Carolina,0.00271813
26390,2022/1/21,North Carolina,0.002323738
26278,2022/1/22,North Carolina,0
26166,2022/1/23,North Carolina,0
26054,2022/1/24,North Carolina,0.001157774
25942,2022/1/25,North Carolina,0.002488908
25830,2022/1/26,North Carolina,0.005444197
25718,2022/1/27,North Carolina,0.002797355
25606,2022/1/28,North Carolina,0.003457258
25494,2022/1/29,North Carolina,0
25382,2022/1/30,North Carolina,0
25270,2022/1/31,North Carolina,0.003394874
25158,2022/2/1,North Carolina,0.006442607
25046,2022/2/2,North Carolina,0.007232982
24934,2022/2/3,North Carolina,0.007973952
24822,2022/2/4,North Carolina,0.005694298
24710,2022/2/5,North Carolina,0
24598,2022/2/6,North Carolina,0
24486,2022/2/7,North Carolina,0.006287747
24374,2022/2/8,North Carolina,0.016806723
24262,2022/2/9,North Carolina,0.014680085
24150,2022/2/10,North Carolina,0.010836438
24038,2022/2/11,North Carolina,0.011384945
23926,2022/2/12,North Carolina,0
23814,2022/2/13,North Carolina,0
23702,2022/2/14,North Carolina,0.007731787
23590,2022/2/15,North Carolina,0.018782609
23478,2022/2/16,North Carolina,0.021824746
23366,2022/2/17,North Carolina,0.016381892
23254,2022/2/18,North Carolina,0.017558022
23142,2022/2/19,North Carolina,0
23030,2022/2/20,North Carolina,0
22918,2022/2/21,North Carolina,0.009181884
22806,2022/2/22,North Carolina,0.024583333
22694,2022/2/23,North Carolina,0.026404494
22582,2022/2/24,North Carolina,0.015758547
22470,2022/2/25,North Carolina,0.010423053
22358,2022/2/26,North Carolina,0
22246,2022/2/27,North Carolina,0
22134,2022/2/28,North Carolina,0.011315875
22022,2022/3/1,North Carolina,0.0321489
21910,2022/3/2,North Carolina,0.028610354
21798,2022/3/3,North Carolina,0.022350993
21686,2022/3/4,North Carolina,0.014110657
21574,2022/3/5,North Carolina,0
21462,2022/3/6,North Carolina,0
21350,2022/3/7,North Carolina,0.009413469
21238,2022/3/8,North Carolina,0.01510574
21126,2022/3/9,North Carolina,0.026613817
21014,2022/3/10,North Carolina,0.016101208
20902,2022/3/11,North Carolina,0.015665796
20790,2022/3/12,North Carolina,0
20678,2022/3/13,North Carolina,0
20566,2022/3/14,North Carolina,0.012532134
20454,2022/3/15,North Carolina,0.008143322
20342,2022/3/16,North Carolina,0.025557012
20230,2022/3/17,North Carolina,0.020226537
20118,2022/3/18,North Carolina,0.015045674
20006,2022/3/19,North Carolina,0
19894,2022/3/20,North Carolina,0
19782,2022/3/21,North Carolina,0.008193363
19670,2022/3/22,North Carolina,0.016290727
19558,2022/3/23,North Carolina,0.025440313
19446,2022/3/24,North Carolina,0.01971448
19334,2022/3/25,North Carolina,0.012106538
19222,2022/3/26,North Carolina,0
19110,2022/3/27,North Carolina,0
18998,2022/3/28,North Carolina,0.007008322
18886,2022/3/29,North Carolina,0.006568144
18774,2022/3/30,North Carolina,0.01050175
18662,2022/3/31,North Carolina,0.003613369
18550,2022/4/1,North Carolina,0.007207207
18438,2022/4/2,North Carolina,0
18326,2022/4/3,North Carolina,0
18214,2022/4/4,North Carolina,0.010233918
18102,2022/4/5,North Carolina,0.005703422
17990,2022/4/6,North Carolina,0.022304833
17878,2022/4/7,North Carolina,0
17766,2022/4/8,North Carolina,0.005714286
17654,2022/4/9,North Carolina,0
17542,2022/4/10,North Carolina,0
17430,2022/4/11,North Carolina,0
17318,2022/4/12,North Carolina,0
17206,2022/4/13,North Carolina,0.016194332
17094,2022/4/14,North Carolina,0
16982,2022/4/15,North Carolina,0
16870,2022/4/16,North Carolina,0
16758,2022/4/17,North Carolina,0
16646,2022/4/18,North Carolina,0
16534,2022/4/19,North Carolina,0
16422,2022/4/20,North Carolina,0.003600695
16310,2022/4/21,North Carolina,0
16198,2022/4/22,North Carolina,0
16086,2022/4/23,North Carolina,0
15974,2022/4/24,North Carolina,0
15862,2022/4/25,North Carolina,0
15750,2022/4/26,North Carolina,0
15638,2022/4/27,North Carolina,0.003820961
15526,2022/4/28,North Carolina,0
15414,2022/4/29,North Carolina,0
15302,2022/4/30,North Carolina,0
15190,2022/5/1,North Carolina,0
15078,2022/5/2,North Carolina,0
14966,2022/5/3,North Carolina,0
14854,2022/5/4,North Carolina,0.087691732
14742,2022/5/5,North Carolina,0
14630,2022/5/6,North Carolina,0
14518,2022/5/7,North Carolina,0
14406,2022/5/8,North Carolina,0
14294,2022/5/9,North Carolina,0
14182,2022/5/10,North Carolina,0
14070,2022/5/11,North Carolina,0.000628931
13958,2022/5/12,North Carolina,0
13846,2022/5/13,North Carolina,0
13734,2022/5/14,North Carolina,0
13622,2022/5/15,North Carolina,0
13510,2022/5/16,North Carolina,0
13398,2022/5/17,North Carolina,0
13286,2022/5/18,North Carolina,0.001701496
13174,2022/5/19,North Carolina,0
13062,2022/5/20,North Carolina,0
12950,2022/5/21,North Carolina,0
12838,2022/5/22,North Carolina,0
12726,2022/5/23,North Carolina,0
12614,2022/5/24,North Carolina,0
12502,2022/5/25,North Carolina,0.000606104
12390,2022/5/26,North Carolina,0
12278,2022/5/27,North Carolina,0
12166,2022/5/28,North Carolina,0
12054,2022/5/29,North Carolina,0
11942,2022/5/30,North Carolina,0
11830,2022/5/31,North Carolina,0
11718,2022/6/1,North Carolina,0.000337433
11606,2022/6/2,North Carolina,0
11494,2022/6/3,North Carolina,0
11382,2022/6/4,North Carolina,0
11270,2022/6/5,North Carolina,0
11158,2022/6/6,North Carolina,0
11046,2022/6/7,North Carolina,0
10934,2022/6/8,North Carolina,0.017333543
10822,2022/6/9,North Carolina,0
10710,2022/6/10,North Carolina,0
10598,2022/6/11,North Carolina,0
10486,2022/6/12,North Carolina,0
10374,2022/6/13,North Carolina,0
10262,2022/6/14,North Carolina,0
10150,2022/6/15,North Carolina,0.001974334
10038,2022/6/16,North Carolina,0
9926,2022/6/17,North Carolina,0
9814,2022/6/18,North Carolina,0
9702,2022/6/19,North Carolina,0
9590,2022/6/20,North Carolina,0
9478,2022/6/21,North Carolina,0
9366,2022/6/22,North Carolina,0.000602575
9254,2022/6/23,North Carolina,0
9142,2022/6/24,North Carolina,0
9030,2022/6/25,North Carolina,0
8918,2022/6/26,North Carolina,0
8806,2022/6/27,North Carolina,0
8694,2022/6/28,North Carolina,0
8582,2022/6/29,North Carolina,0.002506916
8470,2022/6/30,North Carolina,0
8358,2022/7/1,North Carolina,0
8246,2022/7/2,North Carolina,0
8134,2022/7/3,North Carolina,0
8022,2022/7/4,North Carolina,0
7910,2022/7/5,North Carolina,0
7798,2022/7/6,North Carolina,0.001956628
7686,2022/7/7,North Carolina,0
7574,2022/7/8,North Carolina,0
7462,2022/7/9,North Carolina,0
7350,2022/7/10,North Carolina,0
7238,2022/7/11,North Carolina,0
7126,2022/7/12,North Carolina,0
7014,2022/7/13,North Carolina,0.005426661
6902,2022/7/14,North Carolina,0
6790,2022/7/15,North Carolina,0
6678,2022/7/16,North Carolina,0
6566,2022/7/17,North Carolina,0
6454,2022/7/18,North Carolina,0
6342,2022/7/19,North Carolina,0
6230,2022/7/20,North Carolina,0.00137509
6118,2022/7/21,North Carolina,0
6006,2022/7/22,North Carolina,0
5894,2022/7/23,North Carolina,0
5782,2022/7/24,North Carolina,0
5670,2022/7/25,North Carolina,0
5558,2022/7/26,North Carolina,0
5446,2022/7/27,North Carolina,0.001459721
5334,2022/7/28,North Carolina,0
5222,2022/7/29,North Carolina,0
5110,2022/7/30,North Carolina,0
4998,2022/7/31,North Carolina,0
4886,2022/8/1,North Carolina,0
4774,2022/8/2,North Carolina,0
4662,2022/8/3,North Carolina,0.006312858
4550,2022/8/4,North Carolina,0
4438,2022/8/5,North Carolina,0
4326,2022/8/6,North Carolina,0
4214,2022/8/7,North Carolina,0
4102,2022/8/8,North Carolina,0
3990,2022/8/9,North Carolina,0
3878,2022/8/10,North Carolina,0.001202001
3766,2022/8/11,North Carolina,0
3654,2022/8/12,North Carolina,0
3542,2022/8/13,North Carolina,0
3430,2022/8/14,North Carolina,0
3318,2022/8/15,North Carolina,0
3206,2022/8/16,North Carolina,0
3094,2022/8/17,North Carolina,0.00133358
2982,2022/8/18,North Carolina,0
2870,2022/8/19,North Carolina,0
2758,2022/8/20,North Carolina,0
2646,2022/8/21,North Carolina,0
2534,2022/8/22,North Carolina,0
2422,2022/8/23,North Carolina,0
2310,2022/8/24,North Carolina,0.003464251
2198,2022/8/25,North Carolina,0
2086,2022/8/26,North Carolina,0
1974,2022/8/27,North Carolina,0
1862,2022/8/28,North Carolina,0
1750,2022/8/29,North Carolina,0
1638,2022/8/30,North Carolina,0
1526,2022/8/31,North Carolina,0.022467805
1414,2022/9/1,North Carolina,0
1302,2022/9/2,North Carolina,0
1190,2022/9/3,North Carolina,0
1078,2022/9/4,North Carolina,0
966,2022/9/5,North Carolina,0
854,2022/9/6,North Carolina,0
742,2022/9/7,North Carolina,0.001464772
630,2022/9/8,North Carolina,0
518,2022/9/9,North Carolina,0
406,2022/9/10,North Carolina,0
294,2022/9/11,North Carolina,0
182,2022/9/12,North Carolina,0
70,2022/9/13,North Carolina,0
