,date,location,ratio
58134,2021/4/9,Alabama,0.034591195
58024,2021/4/10,Alabama,0.073446328
57914,2021/4/11,Alabama,0
57804,2021/4/12,Alabama,0
57694,2021/4/13,Alabama,0.00698324
57584,2021/4/14,Alabama,0.02166065
57474,2021/4/15,Alabama,0.019002375
57364,2021/4/16,Alabama,0.007109005
57254,2021/4/17,Alabama,0.100393701
57144,2021/4/18,Alabama,0
57034,2021/4/19,Alabama,0
56924,2021/4/20,Alabama,0.005544006
56814,2021/4/21,Alabama,0.02184466
56704,2021/4/22,Alabama,0.024926686
56594,2021/4/23,Alabama,0.037383178
56484,2021/4/24,Alabama,0.026128266
56374,2021/4/25,Alabama,0
56264,2021/4/26,Alabama,0.004608295
56154,2021/4/27,Alabama,0.005571031
56044,2021/4/28,Alabama,0.066489362
55934,2021/4/29,Alabama,0.018604651
55824,2021/4/30,Alabama,0.02200489
55714,2021/5/1,Alabama,0.043927649
55604,2021/5/2,Alabama,0
55494,2021/5/3,Alabama,0
55384,2021/5/4,Alabama,0
55274,2021/5/5,Alabama,0.025679758
55164,2021/5/6,Alabama,0.028318584
55054,2021/5/7,Alabama,0.063694268
54944,2021/5/8,Alabama,0.028639618
54834,2021/5/9,Alabama,0
54724,2021/5/10,Alabama,0
54614,2021/5/11,Alabama,0.022580645
54504,2021/5/12,Alabama,0.034582133
54394,2021/5/13,Alabama,0.003496503
54284,2021/5/14,Alabama,0.004676698
54174,2021/5/15,Alabama,0.006944444
54064,2021/5/16,Alabama,0
53954,2021/5/17,Alabama,0
53844,2021/5/18,Alabama,0.014880952
53734,2021/5/19,Alabama,0.006944444
53624,2021/5/20,Alabama,0.09439528
53514,2021/5/21,Alabama,0.006772009
53404,2021/5/22,Alabama,0.125490196
53294,2021/5/23,Alabama,0
53184,2021/5/24,Alabama,0
53074,2021/5/25,Alabama,0.039215686
52964,2021/5/26,Alabama,0.05204461
52854,2021/5/27,Alabama,0.005780347
52744,2021/5/28,Alabama,0.026315789
52634,2021/5/29,Alabama,0
52524,2021/5/30,Alabama,0
52414,2021/5/31,Alabama,0
52304,2021/6/1,Alabama,0.015625
52194,2021/6/2,Alabama,0.019891501
52084,2021/6/3,Alabama,0.048837209
51974,2021/6/4,Alabama,0.017953321
51864,2021/6/5,Alabama,0
51754,2021/6/6,Alabama,0
51644,2021/6/7,Alabama,0.025710419
51534,2021/6/8,Alabama,0.013888889
51424,2021/6/9,Alabama,0.095081967
51314,2021/6/10,Alabama,0.010344828
51204,2021/6/11,Alabama,0.074468085
51094,2021/6/12,Alabama,0
50984,2021/6/13,Alabama,0
50874,2021/6/14,Alabama,0.014545455
50764,2021/6/15,Alabama,0.024137931
50654,2021/6/16,Alabama,0.04375
50544,2021/6/17,Alabama,0
50434,2021/6/18,Alabama,0.053892216
