,date,location,ratio
63064,2021/2/24,Tennessee,0.045392954
62954,2021/2/25,Tennessee,0.028372591
62844,2021/2/26,Tennessee,0.034589253
62734,2021/2/27,Tennessee,0.012875536
62624,2021/2/28,Tennessee,0.019088017
62514,2021/3/1,Tennessee,0.015174507
62404,2021/3/2,Tennessee,0.013979497
62294,2021/3/3,Tennessee,0.017254314
62184,2021/3/4,Tennessee,0.026717557
62074,2021/3/5,Tennessee,0.026578073
61964,2021/3/6,Tennessee,0.00750469
61854,2021/3/7,Tennessee,0.002935421
61744,2021/3/8,Tennessee,0.008645533
61634,2021/3/9,Tennessee,0.027522936
61524,2021/3/10,Tennessee,0.01266766
61414,2021/3/11,Tennessee,0.010997643
61304,2021/3/12,Tennessee,0.009512485
61194,2021/3/13,Tennessee,0
61084,2021/3/14,Tennessee,0
60974,2021/3/15,Tennessee,-0.00033389
60864,2021/3/16,Tennessee,0.010714286
60754,2021/3/17,Tennessee,0.004692082
60644,2021/3/18,Tennessee,0.025871766
60534,2021/3/19,Tennessee,0.017094017
60424,2021/3/20,Tennessee,0
60314,2021/3/21,Tennessee,0
60204,2021/3/22,Tennessee,0.001335113
60094,2021/3/23,Tennessee,0.025660964
59984,2021/3/24,Tennessee,0.030833917
59874,2021/3/25,Tennessee,0.003422313
59764,2021/3/26,Tennessee,0.016317016
59654,2021/3/27,Tennessee,0
59544,2021/3/28,Tennessee,0
59434,2021/3/29,Tennessee,0.021080369
59324,2021/3/30,Tennessee,0.02182385
59214,2021/3/31,Tennessee,0.007758621
59104,2021/4/1,Tennessee,0.006489676
58994,2021/4/2,Tennessee,0
58884,2021/4/3,Tennessee,0
58774,2021/4/4,Tennessee,0
58664,2021/4/5,Tennessee,0.005329593
58554,2021/4/6,Tennessee,0.042792793
58444,2021/4/7,Tennessee,0.006838906
58334,2021/4/8,Tennessee,0.013020833
58224,2021/4/9,Tennessee,0.004336513
58114,2021/4/10,Tennessee,0
58004,2021/4/11,Tennessee,0
57894,2021/4/12,Tennessee,0.006044905
57784,2021/4/13,Tennessee,0.004578156
57674,2021/4/14,Tennessee,0.010638298
57564,2021/4/15,Tennessee,0.004756243
57454,2021/4/16,Tennessee,0.006721434
57344,2021/4/17,Tennessee,0
57234,2021/4/18,Tennessee,0
57124,2021/4/19,Tennessee,0.006667937
57014,2021/4/20,Tennessee,0.019556714
56904,2021/4/21,Tennessee,0.012305168
56794,2021/4/22,Tennessee,0.010857143
56684,2021/4/23,Tennessee,0.007836991
56574,2021/4/24,Tennessee,0
56464,2021/4/25,Tennessee,0
56354,2021/4/26,Tennessee,0.005387931
56244,2021/4/27,Tennessee,0.010270775
56134,2021/4/28,Tennessee,0.007540057
56024,2021/4/29,Tennessee,0.013654618
55914,2021/4/30,Tennessee,0.009493671
55804,2021/5/1,Tennessee,0
55694,2021/5/2,Tennessee,0
55584,2021/5/3,Tennessee,0.00443459
55474,2021/5/4,Tennessee,0.022140221
55364,2021/5/5,Tennessee,0.013530135
55254,2021/5/6,Tennessee,0.015582035
55144,2021/5/7,Tennessee,0.012787724
55034,2021/5/8,Tennessee,0
54924,2021/5/9,Tennessee,0
54814,2021/5/10,Tennessee,0.014513788
54704,2021/5/11,Tennessee,0.026229508
54594,2021/5/12,Tennessee,0.003797468
54484,2021/5/13,Tennessee,0.010514019
54374,2021/5/14,Tennessee,0.012259194
54264,2021/5/15,Tennessee,0
54154,2021/5/16,Tennessee,0
54044,2021/5/17,Tennessee,0.012274959
53934,2021/5/18,Tennessee,0.022988506
53824,2021/5/19,Tennessee,0.029850746
53714,2021/5/20,Tennessee,0.018018018
53604,2021/5/21,Tennessee,0.032064128
53494,2021/5/22,Tennessee,0
53384,2021/5/23,Tennessee,0
53274,2021/5/24,Tennessee,0.015681544
53164,2021/5/25,Tennessee,0.016949153
53054,2021/5/26,Tennessee,0.013129103
52944,2021/5/27,Tennessee,0.060773481
52834,2021/5/28,Tennessee,0.045936396
52724,2021/5/29,Tennessee,0
52614,2021/5/30,Tennessee,0
52504,2021/5/31,Tennessee,0
52394,2021/6/1,Tennessee,0.028195489
52284,2021/6/2,Tennessee,0.027355623
52174,2021/6/3,Tennessee,0.024911032
52064,2021/6/4,Tennessee,0.016129032
51954,2021/6/5,Tennessee,0
51844,2021/6/6,Tennessee,0
51734,2021/6/7,Tennessee,0.009036145
51624,2021/6/8,Tennessee,0.075144509
51514,2021/6/9,Tennessee,0.010471204
51404,2021/6/10,Tennessee,0.011111111
51294,2021/6/11,Tennessee,0.001068376
51184,2021/6/12,Tennessee,0
51074,2021/6/13,Tennessee,0
50964,2021/6/14,Tennessee,0
50854,2021/6/15,Tennessee,0.012135922
50744,2021/6/16,Tennessee,0.009345794
50634,2021/6/17,Tennessee,0.039106145
50524,2021/6/18,Tennessee,0.048387097
50414,2021/6/19,Tennessee,0
50304,2021/6/20,Tennessee,0
50194,2021/6/21,Tennessee,0.031007752
50084,2021/6/22,Tennessee,0.087719298
49974,2021/6/23,Tennessee,0.03125
49864,2021/6/24,Tennessee,0.061538462
49754,2021/6/25,Tennessee,0.08974359
49644,2021/6/26,Tennessee,0
49534,2021/6/27,Tennessee,0
49424,2021/6/28,Tennessee,0.031111111
49314,2021/6/29,Tennessee,0.21875
49204,2021/6/30,Tennessee,0.017857143
49094,2021/7/1,Tennessee,0.02739726
48984,2021/7/2,Tennessee,0.048672566
48874,2021/7/3,Tennessee,0
48764,2021/7/4,Tennessee,0
48654,2021/7/5,Tennessee,0
48544,2021/7/6,Tennessee,0.008379888
48434,2021/7/7,Tennessee,0.013953488
48324,2021/7/8,Tennessee,0.022670025
48214,2021/7/9,Tennessee,0.006259781
48104,2021/7/10,Tennessee,0
47994,2021/7/11,Tennessee,0
47884,2021/7/12,Tennessee,0.010387158
47774,2021/7/13,Tennessee,0.012302285
47664,2021/7/14,Tennessee,0.01465798
47554,2021/7/15,Tennessee,0.005565863
47444,2021/7/16,Tennessee,0
47334,2021/7/17,Tennessee,0.222222222
47224,2021/7/18,Tennessee,0
47114,2021/7/19,Tennessee,0.002479851
47004,2021/7/20,Tennessee,0.00789177
46894,2021/7/21,Tennessee,0.002826855
46784,2021/7/22,Tennessee,0.01141925
46674,2021/7/23,Tennessee,0.004533679
46564,2021/7/24,Tennessee,0
46454,2021/7/25,Tennessee,0
46344,2021/7/26,Tennessee,0.004476777
46234,2021/7/27,Tennessee,0.011098779
46124,2021/7/28,Tennessee,0.005242464
46014,2021/7/29,Tennessee,0.003336113
45904,2021/7/30,Tennessee,0.000873744
45794,2021/7/31,Tennessee,0
45684,2021/8/1,Tennessee,0
45574,2021/8/2,Tennessee,0.003952569
45464,2021/8/3,Tennessee,0.006805615
45354,2021/8/4,Tennessee,0.002356021
45244,2021/8/5,Tennessee,0.004713805
45134,2021/8/6,Tennessee,0.007225806
45024,2021/8/7,Tennessee,0
44914,2021/8/8,Tennessee,0
44804,2021/8/9,Tennessee,0.001740455
44694,2021/8/10,Tennessee,0.011678832
44584,2021/8/11,Tennessee,0.001684312
44474,2021/8/12,Tennessee,0.003797468
44364,2021/8/13,Tennessee,0.005558864
44254,2021/8/14,Tennessee,0
44144,2021/8/15,Tennessee,0
44034,2021/8/16,Tennessee,0.003408475
43924,2021/8/17,Tennessee,0.009190121
43814,2021/8/18,Tennessee,0.005375274
43704,2021/8/19,Tennessee,0.008976351
43594,2021/8/20,Tennessee,0.006022519
43484,2021/8/21,Tennessee,0
43374,2021/8/22,Tennessee,0
43264,2021/8/23,Tennessee,0.0031479
43154,2021/8/24,Tennessee,0.006494912
43044,2021/8/25,Tennessee,0
42934,2021/8/26,Tennessee,0.006952842
42824,2021/8/27,Tennessee,0.005226708
42714,2021/8/28,Tennessee,0
42604,2021/8/29,Tennessee,0
42494,2021/8/30,Tennessee,0.004117737
42384,2021/8/31,Tennessee,0.006195376
42274,2021/9/1,Tennessee,0.003410787
42164,2021/9/2,Tennessee,0.011877268
42054,2021/9/3,Tennessee,0.011869436
41944,2021/9/4,Tennessee,0
41834,2021/9/5,Tennessee,0
41724,2021/9/6,Tennessee,0
41614,2021/9/7,Tennessee,0.002685765
41504,2021/9/8,Tennessee,0.0157129
41394,2021/9/9,Tennessee,0.018998716
41284,2021/9/10,Tennessee,0.002218189
41174,2021/9/11,Tennessee,0
41064,2021/9/12,Tennessee,0
40954,2021/9/13,Tennessee,0.00399931
40844,2021/9/14,Tennessee,0.024817806
40734,2021/9/15,Tennessee,0.012227688
40624,2021/9/16,Tennessee,0.014559894
40514,2021/9/17,Tennessee,0.008204481
40404,2021/9/18,Tennessee,0
40294,2021/9/19,Tennessee,0
40184,2021/9/20,Tennessee,0.009020192
40074,2021/9/21,Tennessee,0
39964,2021/9/22,Tennessee,0.024233326
39852,2021/9/23,Tennessee,0.016561514
39740,2021/9/24,Tennessee,0.015876016
39628,2021/9/25,Tennessee,0
39516,2021/9/26,Tennessee,0
39404,2021/9/27,Tennessee,0.01641251
39292,2021/9/28,Tennessee,0.030238887
39180,2021/9/29,Tennessee,0.012041445
39068,2021/9/30,Tennessee,0.012383119
38956,2021/10/1,Tennessee,0.017141108
38844,2021/10/2,Tennessee,0
38732,2021/10/3,Tennessee,0
38620,2021/10/4,Tennessee,0.019379208
38508,2021/10/5,Tennessee,0.024766806
38396,2021/10/6,Tennessee,0.012940796
38284,2021/10/7,Tennessee,0.025738397
38172,2021/10/8,Tennessee,0.020644096
38060,2021/10/9,Tennessee,0
37948,2021/10/10,Tennessee,0
37836,2021/10/11,Tennessee,0.00540906
37724,2021/10/12,Tennessee,0.039397451
37612,2021/10/13,Tennessee,0.020479303
37500,2021/10/14,Tennessee,0.017676768
37388,2021/10/15,Tennessee,0.029985007
37276,2021/10/16,Tennessee,0
37164,2021/10/17,Tennessee,0
37052,2021/10/18,Tennessee,0.018554063
36940,2021/10/19,Tennessee,0.055341055
36828,2021/10/20,Tennessee,0.042200855
36716,2021/10/21,Tennessee,0.0324797
36604,2021/10/22,Tennessee,0.039531479
36492,2021/10/23,Tennessee,0
36380,2021/10/24,Tennessee,0
36268,2021/10/25,Tennessee,0
36156,2021/10/26,Tennessee,0.022346369
36044,2021/10/27,Tennessee,0.042464613
35932,2021/10/28,Tennessee,0.016718266
35820,2021/10/29,Tennessee,0.026291931
35708,2021/10/30,Tennessee,0
35596,2021/10/31,Tennessee,0
35484,2021/11/1,Tennessee,0
35372,2021/11/2,Tennessee,0.017314702
35260,2021/11/3,Tennessee,0.038286235
35148,2021/11/4,Tennessee,0.024793388
35036,2021/11/5,Tennessee,0.028969957
34924,2021/11/6,Tennessee,0
34812,2021/11/7,Tennessee,0
34700,2021/11/8,Tennessee,0
34588,2021/11/9,Tennessee,0.026780459
34476,2021/11/10,Tennessee,0.014471058
34364,2021/11/11,Tennessee,0
34252,2021/11/12,Tennessee,0.014595661
34140,2021/11/13,Tennessee,0
34028,2021/11/14,Tennessee,0
33916,2021/11/15,Tennessee,0.005742726
33804,2021/11/16,Tennessee,0.042728636
33692,2021/11/17,Tennessee,0.03009828
33580,2021/11/18,Tennessee,0.003458213
33468,2021/11/19,Tennessee,0.020728643
33356,2021/11/20,Tennessee,0
33244,2021/11/21,Tennessee,0
33132,2021/11/22,Tennessee,0.010782609
33020,2021/11/23,Tennessee,0.037012113
32908,2021/11/24,Tennessee,0.03121175
32796,2021/11/25,Tennessee,0
32684,2021/11/26,Tennessee,0
32572,2021/11/27,Tennessee,0
32460,2021/11/28,Tennessee,0
32348,2021/11/29,Tennessee,0.008196721
32236,2021/11/30,Tennessee,0.020027946
32124,2021/12/1,Tennessee,0.071631879
32012,2021/12/2,Tennessee,0.040748441
31900,2021/12/3,Tennessee,0.047596827
31788,2021/12/4,Tennessee,0
31676,2021/12/5,Tennessee,0
31564,2021/12/6,Tennessee,0.021121631
31452,2021/12/7,Tennessee,0.077154309
31340,2021/12/8,Tennessee,0.011257036
31228,2021/12/9,Tennessee,0
31116,2021/12/10,Tennessee,0.012173528
31004,2021/12/11,Tennessee,0
30892,2021/12/12,Tennessee,0
30780,2021/12/13,Tennessee,0.010245349
30668,2021/12/14,Tennessee,0.027964206
30556,2021/12/15,Tennessee,0.038461538
30444,2021/12/16,Tennessee,0.017687075
30332,2021/12/17,Tennessee,0.01907131
30220,2021/12/18,Tennessee,0
30108,2021/12/19,Tennessee,0
29996,2021/12/20,Tennessee,0.01188975
29884,2021/12/21,Tennessee,0.032178218
29772,2021/12/22,Tennessee,0.019329164
