,date,location,ratio
27460,2022/1/11,Florida,6.29E-05
27348,2022/1/12,Florida,8.36E-05
27236,2022/1/13,Florida,0.004764156
27124,2022/1/14,Florida,0.001303737
27012,2022/1/15,Florida,0
26900,2022/1/16,Florida,0
26788,2022/1/17,Florida,0
26676,2022/1/18,Florida,0.00266079
26564,2022/1/19,Florida,6.95E-05
26452,2022/1/20,Florida,0.002430586
26340,2022/1/21,Florida,0.005024085
26228,2022/1/22,Florida,0
26116,2022/1/23,Florida,0
26004,2022/1/24,Florida,0.005430584
25892,2022/1/25,Florida,8.51E-05
25780,2022/1/26,Florida,5.31E-05
25668,2022/1/27,Florida,0.022808993
25556,2022/1/28,Florida,0.010455466
25444,2022/1/29,Florida,0
25332,2022/1/30,Florida,0
25220,2022/1/31,Florida,0.009063267
25108,2022/2/1,Florida,0.000298939
24996,2022/2/2,Florida,0.000118462
24884,2022/2/3,Florida,0.040881217
24772,2022/2/4,Florida,0.014232396
24660,2022/2/5,Florida,0
24548,2022/2/6,Florida,0
24436,2022/2/7,Florida,0.003582834
24324,2022/2/8,Florida,0.000103595
24212,2022/2/9,Florida,0.00023218
24100,2022/2/10,Florida,0.086428499
23988,2022/2/11,Florida,0.025536261
23876,2022/2/12,Florida,0
23764,2022/2/13,Florida,0
23652,2022/2/14,Florida,0.036215579
23540,2022/2/15,Florida,0.000166168
23428,2022/2/16,Florida,0.00046454
23316,2022/2/17,Florida,0.10385101
23204,2022/2/18,Florida,0.061971831
23092,2022/2/19,Florida,0
22980,2022/2/20,Florida,0
22868,2022/2/21,Florida,0
22756,2022/2/22,Florida,0.005496215
22644,2022/2/23,Florida,0
22532,2022/2/24,Florida,0.175830638
