,date,location,ratio
67790,2021/1/12,South Carolina,0.019964768
67680,2021/1/13,South Carolina,0.008470354
67570,2021/1/14,South Carolina,0.00396415
67460,2021/1/15,South Carolina,0.021516607
67350,2021/1/16,South Carolina,0.010999225
67240,2021/1/17,South Carolina,0.02238806
67130,2021/1/18,South Carolina,0.003353659
67020,2021/1/19,South Carolina,0.00385424
66910,2021/1/20,South Carolina,0.012488688
66800,2021/1/21,South Carolina,0.009679501
66690,2021/1/22,South Carolina,0.006601363
66580,2021/1/23,South Carolina,0.016300804
66470,2021/1/24,South Carolina,0.014991182
66360,2021/1/25,South Carolina,0.001617076
66250,2021/1/26,South Carolina,0.011555556
66140,2021/1/27,South Carolina,0.026655443
66030,2021/1/28,South Carolina,0.058405282
65920,2021/1/29,South Carolina,0.008736559
65810,2021/1/30,South Carolina,0.01734104
65700,2021/1/31,South Carolina,0.007775618
65590,2021/2/1,South Carolina,0.095256917
65480,2021/2/2,South Carolina,0.017605634
65370,2021/2/3,South Carolina,0.026297578
65260,2021/2/4,South Carolina,0.030155642
65150,2021/2/5,South Carolina,0.010826772
65040,2021/2/6,South Carolina,0.019288327
64930,2021/2/7,South Carolina,0.011792453
64820,2021/2/8,South Carolina,0.019211823
64710,2021/2/9,South Carolina,0.001572327
64600,2021/2/10,South Carolina,0.017320608
64490,2021/2/11,South Carolina,0.03018748
64380,2021/2/12,South Carolina,0.014728682
64270,2021/2/13,South Carolina,0.005698961
64160,2021/2/14,South Carolina,0.020948712
64050,2021/2/15,South Carolina,0.020869565
63940,2021/2/16,South Carolina,0.014634146
63830,2021/2/17,South Carolina,0.032359081
63720,2021/2/18,South Carolina,0.014205607
63610,2021/2/19,South Carolina,0.020048393
63500,2021/2/20,South Carolina,0.012874251
63390,2021/2/21,South Carolina,0.02367688
63280,2021/2/22,South Carolina,0.005555556
63170,2021/2/23,South Carolina,0.018896447
63060,2021/2/24,South Carolina,0.019230769
62950,2021/2/25,South Carolina,0.017985612
62840,2021/2/26,South Carolina,0.01943968
62730,2021/2/27,South Carolina,0.01181767
62620,2021/2/28,South Carolina,0.027412907
62510,2021/3/1,South Carolina,0.013876843
62400,2021/3/2,South Carolina,0.016528926
62290,2021/3/3,South Carolina,0.037510656
62180,2021/3/4,South Carolina,0.025526484
62070,2021/3/5,South Carolina,0.02300885
61960,2021/3/6,South Carolina,0.016680567
61850,2021/3/7,South Carolina,0.024857955
61740,2021/3/8,South Carolina,0.007050529
61630,2021/3/9,South Carolina,0.004746835
61520,2021/3/10,South Carolina,0.016
61410,2021/3/11,South Carolina,0.044613711
61300,2021/3/12,South Carolina,0.007392473
61190,2021/3/13,South Carolina,0.022168963
61080,2021/3/14,South Carolina,0.005733945
60970,2021/3/15,South Carolina,0.003911343
60860,2021/3/16,South Carolina,0.004405286
60750,2021/3/17,South Carolina,0.04224208
60640,2021/3/18,South Carolina,0.003576538
60530,2021/3/19,South Carolina,0.021488872
60420,2021/3/20,South Carolina,0.006922593
60310,2021/3/21,South Carolina,0.025167785
60200,2021/3/22,South Carolina,0.032206119
60090,2021/3/23,South Carolina,0.004231312
59980,2021/3/24,South Carolina,0.024679171
59870,2021/3/25,South Carolina,0.021068473
59760,2021/3/26,South Carolina,0.006355932
59650,2021/3/27,South Carolina,0.008310249
59540,2021/3/28,South Carolina,0.016589862
59430,2021/3/29,South Carolina,0
59320,2021/3/30,South Carolina,0.006655574
59210,2021/3/31,South Carolina,0.020811655
59100,2021/4/1,South Carolina,0.026641294
58990,2021/4/2,South Carolina,0.003703704
58880,2021/4/3,South Carolina,0.013676589
58770,2021/4/4,South Carolina,0
58660,2021/4/5,South Carolina,0.005857741
58550,2021/4/6,South Carolina,0.000749625
58440,2021/4/7,South Carolina,0.010869565
58330,2021/4/8,South Carolina,0.02484472
58220,2021/4/9,South Carolina,0.00944206
58110,2021/4/10,South Carolina,0.024727992
58000,2021/4/11,South Carolina,0.003267974
57890,2021/4/12,South Carolina,0
57780,2021/4/13,South Carolina,0.018544936
57670,2021/4/14,South Carolina,0.01867995
57560,2021/4/15,South Carolina,0.00275989
57450,2021/4/16,South Carolina,0.001588562
57340,2021/4/17,South Carolina,0.012232416
57230,2021/4/18,South Carolina,0.014691479
57120,2021/4/19,South Carolina,0.02124834
57010,2021/4/20,South Carolina,0.005226481
56900,2021/4/21,South Carolina,0.01310616
56790,2021/4/22,South Carolina,0.026166098
56680,2021/4/23,South Carolina,0.016376663
56570,2021/4/24,South Carolina,0.00999001
56460,2021/4/25,South Carolina,0.021080369
56350,2021/4/26,South Carolina,0.005660377
56240,2021/4/27,South Carolina,0.004535147
56130,2021/4/28,South Carolina,0.054172767
56020,2021/4/29,South Carolina,0.025246981
55910,2021/4/30,South Carolina,0.001803427
55800,2021/5/1,South Carolina,0.010033445
55690,2021/5/2,South Carolina,0.019525802
55580,2021/5/3,South Carolina,0.007677543
55470,2021/5/4,South Carolina,0
55360,2021/5/5,South Carolina,0.019543974
55250,2021/5/6,South Carolina,0.032786885
55140,2021/5/7,South Carolina,0.00922722
55030,2021/5/8,South Carolina,0.032102729
54920,2021/5/9,South Carolina,0.011516315
54810,2021/5/10,South Carolina,0.009638554
54700,2021/5/11,South Carolina,0
54590,2021/5/12,South Carolina,0.018324607
54480,2021/5/13,South Carolina,0.04494382
54370,2021/5/14,South Carolina,0.012738854
54260,2021/5/15,South Carolina,0.007213115
54150,2021/5/16,South Carolina,0.031055901
54040,2021/5/17,South Carolina,0.002890173
53930,2021/5/18,South Carolina,0.012578616
53820,2021/5/19,South Carolina,0.028205128
53710,2021/5/20,South Carolina,0.005586592
53600,2021/5/21,South Carolina,0.006410256
53490,2021/5/22,South Carolina,0.006042296
53380,2021/5/23,South Carolina,0.029761905
53270,2021/5/24,South Carolina,0.015625
53160,2021/5/25,South Carolina,0.09375
53050,2021/5/26,South Carolina,0.008902077
52940,2021/5/27,South Carolina,0.007874016
52830,2021/5/28,South Carolina,0.036764706
52720,2021/5/29,South Carolina,0.007662835
52610,2021/5/30,South Carolina,0.022222222
52500,2021/5/31,South Carolina,0.023529412
52390,2021/6/1,South Carolina,0
52280,2021/6/2,South Carolina,0.011363636
52170,2021/6/3,South Carolina,0
52060,2021/6/4,South Carolina,0.050505051
51950,2021/6/5,South Carolina,0.036199095
51840,2021/6/6,South Carolina,0.010989011
51730,2021/6/7,South Carolina,0
51620,2021/6/8,South Carolina,0
51510,2021/6/9,South Carolina,0.030567686
51400,2021/6/10,South Carolina,0
51290,2021/6/11,South Carolina,0.102739726
51180,2021/6/12,South Carolina,0
51070,2021/6/13,South Carolina,0.055555556
50960,2021/6/14,South Carolina,0.030864198
50850,2021/6/15,South Carolina,0
50740,2021/6/16,South Carolina,-0.16
50630,2021/6/17,South Carolina,0.078431373
50520,2021/6/18,South Carolina,0.022988506
50410,2021/6/19,South Carolina,0
50300,2021/6/20,South Carolina,0
50190,2021/6/21,South Carolina,0.029801325
50080,2021/6/22,South Carolina,0.047619048
49970,2021/6/23,South Carolina,0
49860,2021/6/24,South Carolina,0.007633588
49750,2021/6/25,South Carolina,0.125
49640,2021/6/26,South Carolina,0
49530,2021/6/27,South Carolina,0
49420,2021/6/28,South Carolina,-0.01059322
49310,2021/6/29,South Carolina,0.03125
49200,2021/6/30,South Carolina,0.015625
49090,2021/7/1,South Carolina,0.038674033
48980,2021/7/2,South Carolina,0.016666667
48870,2021/7/3,South Carolina,0
48760,2021/7/4,South Carolina,0
48650,2021/7/5,South Carolina,0.015714286
48540,2021/7/6,South Carolina,0
48430,2021/7/7,South Carolina,0.014705882
48320,2021/7/8,South Carolina,0.003546099
48210,2021/7/9,South Carolina,0.004914005
48100,2021/7/10,South Carolina,0
47990,2021/7/11,South Carolina,0
47880,2021/7/12,South Carolina,0.009017133
47770,2021/7/13,South Carolina,0
47660,2021/7/14,South Carolina,0.012345679
47550,2021/7/15,South Carolina,0.008
47440,2021/7/16,South Carolina,-0.00525394
47330,2021/7/17,South Carolina,0
47220,2021/7/18,South Carolina,0
47110,2021/7/19,South Carolina,-0.002720348
47000,2021/7/20,South Carolina,0.009036145
46890,2021/7/21,South Carolina,0.014771049
46780,2021/7/22,South Carolina,0.006382979
46670,2021/7/23,South Carolina,0.00160901
46560,2021/7/24,South Carolina,0
46450,2021/7/25,South Carolina,0
46340,2021/7/26,South Carolina,0.001097695
46230,2021/7/27,South Carolina,0.000895255
46120,2021/7/28,South Carolina,0.007644197
46010,2021/7/29,South Carolina,0.00532198
45900,2021/7/30,South Carolina,0
45790,2021/7/31,South Carolina,0
45680,2021/8/1,South Carolina,0
45570,2021/8/2,South Carolina,0.001617885
45460,2021/8/3,South Carolina,0.00095648
45350,2021/8/4,South Carolina,0.006007394
45240,2021/8/5,South Carolina,0.003174603
45130,2021/8/6,South Carolina,0.003360831
45020,2021/8/7,South Carolina,0
44910,2021/8/8,South Carolina,0
44800,2021/8/9,South Carolina,0.003329395
44690,2021/8/10,South Carolina,0.004915103
44580,2021/8/11,South Carolina,0.005662514
44470,2021/8/12,South Carolina,0.003659652
44360,2021/8/13,South Carolina,0.004418913
44250,2021/8/14,South Carolina,0
44140,2021/8/15,South Carolina,0
44030,2021/8/16,South Carolina,0.006250566
43920,2021/8/17,South Carolina,0.003062117
43810,2021/8/18,South Carolina,0.007074137
43700,2021/8/19,South Carolina,0.012887389
43590,2021/8/20,South Carolina,0.00592961
43480,2021/8/21,South Carolina,0
43370,2021/8/22,South Carolina,0
43260,2021/8/23,South Carolina,0.007302965
43150,2021/8/24,South Carolina,0.002696872
43040,2021/8/25,South Carolina,0.008926156
42930,2021/8/26,South Carolina,0.012332085
42820,2021/8/27,South Carolina,0.005710102
42710,2021/8/28,South Carolina,0
42600,2021/8/29,South Carolina,0
42490,2021/8/30,South Carolina,0.006699147
42380,2021/8/31,South Carolina,0.007822686
42270,2021/9/1,South Carolina,0.016083785
42160,2021/9/2,South Carolina,0.0106826
42050,2021/9/3,South Carolina,0.006108343
41940,2021/9/4,South Carolina,0
41830,2021/9/5,South Carolina,0
41720,2021/9/6,South Carolina,0.009633459
41610,2021/9/7,South Carolina,0.007137193
41500,2021/9/8,South Carolina,0.007602154
41390,2021/9/9,South Carolina,0.015185602
41280,2021/9/10,South Carolina,0.023832451
41170,2021/9/11,South Carolina,0
41060,2021/9/12,South Carolina,0
40950,2021/9/13,South Carolina,0.008590501
40840,2021/9/14,South Carolina,0.010072617
40730,2021/9/15,South Carolina,0.042111879
40620,2021/9/16,South Carolina,0.010949721
40510,2021/9/17,South Carolina,0.016565657
40400,2021/9/18,South Carolina,0
40290,2021/9/19,South Carolina,0
40180,2021/9/20,South Carolina,0.009678003
40070,2021/9/21,South Carolina,0.04850408
39960,2021/9/22,South Carolina,0.035211268
39848,2021/9/23,South Carolina,0.013754298
39736,2021/9/24,South Carolina,0.034933258
39624,2021/9/25,South Carolina,0
39512,2021/9/26,South Carolina,0
39400,2021/9/27,South Carolina,0.015486726
39288,2021/9/28,South Carolina,0.02530253
39176,2021/9/29,South Carolina,0.039400279
39064,2021/9/30,South Carolina,0.039808917
38952,2021/10/1,South Carolina,0.032852833
38840,2021/10/2,South Carolina,0
38728,2021/10/3,South Carolina,0
38616,2021/10/4,South Carolina,0.019003743
38504,2021/10/5,South Carolina,0.021445592
38392,2021/10/6,South Carolina,0.043512658
38280,2021/10/7,South Carolina,0.033133916
38168,2021/10/8,South Carolina,0.036463536
38056,2021/10/9,South Carolina,0
37944,2021/10/10,South Carolina,0
37832,2021/10/11,South Carolina,0.021004201
37720,2021/10/12,South Carolina,0.022610483
37608,2021/10/13,South Carolina,0.037037037
37496,2021/10/14,South Carolina,0.014276003
37384,2021/10/15,South Carolina,0.077275704
37272,2021/10/16,South Carolina,0
37160,2021/10/17,South Carolina,0
37048,2021/10/18,South Carolina,0.02448635
36936,2021/10/19,South Carolina,0.003058104
36824,2021/10/20,South Carolina,0.051819184
36712,2021/10/21,South Carolina,0.048511577
36600,2021/10/22,South Carolina,0.056127222
36488,2021/10/23,South Carolina,0
36376,2021/10/24,South Carolina,0
36264,2021/10/25,South Carolina,0.034064213
36152,2021/10/26,South Carolina,0.010084034
36040,2021/10/27,South Carolina,0.055476529
35928,2021/10/28,South Carolina,0.081081081
35816,2021/10/29,South Carolina,0.032531825
35704,2021/10/30,South Carolina,0
35592,2021/10/31,South Carolina,0
35480,2021/11/1,South Carolina,0.015886647
35368,2021/11/2,South Carolina,0.030162413
35256,2021/11/3,South Carolina,0.067028986
35144,2021/11/4,South Carolina,0.034117647
35032,2021/11/5,South Carolina,0.008866995
34920,2021/11/6,South Carolina,0
34808,2021/11/7,South Carolina,0
34696,2021/11/8,South Carolina,0.028004073
34584,2021/11/9,South Carolina,0.005050505
34472,2021/11/10,South Carolina,0.050709939
34360,2021/11/11,South Carolina,0
34248,2021/11/12,South Carolina,0.034032898
34136,2021/11/13,South Carolina,0
34024,2021/11/14,South Carolina,0
33912,2021/11/15,South Carolina,0.026399155
33800,2021/11/16,South Carolina,0.020316027
33688,2021/11/17,South Carolina,0.035313002
33576,2021/11/18,South Carolina,0.017834395
33464,2021/11/19,South Carolina,0.019271949
33352,2021/11/20,South Carolina,0
33240,2021/11/21,South Carolina,0
33128,2021/11/22,South Carolina,0.013757524
33016,2021/11/23,South Carolina,0.016129032
32904,2021/11/24,South Carolina,0.03202847
32792,2021/11/25,South Carolina,0
